converted,GameLevel,NumGameDays,NumGameDays4Plus,NumInGameMessagesSent,NumSpaceHeroBadges,NumFriendRequestIgnored,NumFriends,AcquiredSpaceship,AcquiredIonWeapon,TimesLostSpaceship,TimesKilled,TimesCaptain,TimesNavigator,PurchasedCoinPackSmall,PurchasedCoinPackLarge,NumAdsClicked,DaysUser,UserConsole,UserHasOldOS
no,1,8,0,0,0,8,0,no,no,0,0,0,0,no,yes,0,2588,no,no
no,10,16,8,151,0,36,0,no,no,28,0,0,16,no,no,5,3684,yes,no
no,6,4,0,155,0,83,0,no,no,5,0,0,0,yes,yes,9,2313,yes,yes
yes,9,9,3,54,1,31,21,yes,no,2,0,0,0,yes,no,21,3562,yes,no
no,7,23,17,0,0,0,0,yes,no,0,0,0,0,yes,yes,0,4139,no,no
no,6,11,0,238,0,32,35,no,no,2,0,0,0,no,no,2,3013,yes,no
no,1,1,0,0,0,0,3,no,no,0,0,0,0,yes,no,9,2223,no,no
no,7,25,0,29,0,0,0,no,no,0,0,0,0,no,yes,2,3288,yes,yes
no,8,15,2,163,0,38,0,no,no,0,0,0,0,no,no,3,2343,yes,no
no,6,7,0,73,0,0,0,no,no,0,0,0,0,no,no,3,3074,yes,no
no,10,28,5,81,4,40,183,yes,no,1,0,18,0,no,yes,4,2039,yes,yes
no,6,19,0,6,0,15,0,no,no,0,0,12,0,yes,no,4,3957,no,no
no,9,19,0,2,3,0,221,no,no,0,0,0,1,no,no,12,2009,no,no
no,7,2,0,13,0,0,0,no,no,0,0,0,12,no,yes,5,3470,yes,no
no,9,20,0,109,0,52,0,no,no,11,0,0,0,no,no,7,1766,yes,no
no,5,7,0,15,0,0,0,no,no,0,0,0,0,no,yes,6,3865,no,no
no,5,13,0,0,0,0,52,no,no,0,0,0,0,no,yes,2,4049,yes,no
yes,10,20,19,141,2,86,371,yes,no,2,0,16,13,yes,no,2,2313,yes,no
no,5,2,0,170,0,0,27,no,no,10,0,0,0,no,no,10,2343,yes,no
no,7,3,3,133,3,7,99,no,no,0,96,0,0,no,no,9,2466,yes,yes
no,7,1,0,57,0,93,2,no,no,0,0,0,0,no,no,12,1613,yes,no
no,9,19,0,90,0,12,0,no,no,8,0,0,0,yes,no,4,2708,yes,no
no,8,18,0,219,0,73,35,yes,no,1,0,0,0,no,yes,22,2374,yes,no
no,2,5,0,1,0,0,0,no,no,5,0,0,0,yes,yes,5,3013,yes,no
yes,2,20,1,15,0,0,2,yes,no,0,0,1,3,no,no,32,2588,yes,no
no,5,2,2,110,0,57,1,yes,no,0,0,3,0,no,no,10,1674,no,no
no,5,5,0,110,0,15,93,no,no,0,0,0,0,yes,yes,2,2619,yes,no
no,10,20,3,249,1,109,16,yes,no,2,0,6,1,no,no,10,2769,yes,no
no,1,7,0,0,0,0,67,yes,no,0,0,0,0,no,no,22,1948,no,no
no,7,17,0,142,0,22,0,no,no,17,0,0,0,no,yes,3,2192,yes,no
no,9,13,0,274,0,23,0,no,no,2,0,0,53,yes,no,3,2374,yes,no
yes,8,14,0,84,0,25,197,yes,no,0,0,0,0,yes,yes,6,1917,no,no
no,9,27,0,543,0,68,0,no,no,1,0,0,0,no,yes,9,3774,yes,no
no,8,17,0,0,0,29,0,yes,no,0,0,0,0,no,yes,10,3135,no,no
yes,5,10,0,43,0,1,82,no,no,0,0,0,0,no,no,2,1400,yes,no
no,5,17,0,64,0,1,0,no,no,8,0,0,0,no,yes,2,3166,yes,no
no,1,9,0,0,0,0,39,no,no,2,0,0,0,yes,no,7,2831,yes,no
no,8,9,0,0,0,0,0,no,no,0,0,0,0,no,no,7,1674,yes,yes
no,3,11,10,39,0,54,18,yes,no,0,1,0,3,yes,no,11,2313,yes,no
yes,9,19,0,71,0,53,8,yes,no,0,0,0,0,no,yes,12,1766,yes,no
yes,9,17,0,67,0,62,309,no,no,0,0,0,0,no,no,2,3715,yes,no
no,1,4,0,5,10,0,118,no,no,0,0,0,0,no,no,3,1461,no,no
no,8,20,0,0,0,0,0,yes,no,0,0,0,0,no,yes,7,2557,yes,no
no,7,1,0,20,0,24,0,no,no,0,0,0,0,no,yes,6,2282,yes,no
no,9,12,0,57,0,23,0,no,no,0,0,0,0,yes,no,10,2557,yes,no
no,2,16,0,89,0,24,91,no,no,24,0,0,0,yes,no,1,1889,no,no
yes,8,8,3,41,0,100,361,yes,no,18,0,1,1,no,no,3,2922,no,no
no,6,14,0,0,0,69,2,no,no,48,0,1,13,yes,no,3,2254,yes,no
no,10,16,0,0,1,1,134,no,no,0,0,0,0,no,no,0,2800,yes,no
yes,4,3,0,15,0,35,7,no,no,0,0,0,0,no,yes,10,3865,yes,no
no,5,8,0,16,0,24,139,no,no,1,0,0,0,yes,no,5,1400,yes,no
no,5,16,0,0,0,0,0,no,no,0,0,0,0,no,yes,9,3927,yes,no
yes,7,18,0,10,0,6,40,no,no,0,0,0,0,no,no,21,3653,yes,no
no,9,11,0,0,0,0,26,no,no,2,0,0,0,no,no,6,3592,yes,no
no,6,18,7,11,0,1,0,yes,no,2,0,0,0,no,yes,2,2039,no,no
no,8,9,0,0,0,0,1,no,no,0,0,0,0,no,no,7,2435,yes,yes
no,7,20,0,68,0,10,160,no,no,1,0,0,0,no,no,11,1523,no,no
no,4,9,0,68,12,116,62,no,no,2,0,1,22,no,yes,20,2861,yes,no
no,5,6,0,0,2,48,2,no,no,0,0,0,0,yes,no,11,1096,yes,no
no,6,17,0,0,0,1,64,no,yes,8,0,74,1,no,no,17,2466,yes,no
yes,10,26,0,170,5,54,151,no,no,138,0,0,0,no,no,13,2254,yes,no
yes,9,16,0,0,0,14,165,no,no,0,0,0,0,yes,yes,21,1917,yes,no
no,10,18,0,591,1,119,13,no,no,12,0,0,0,no,no,10,2588,yes,no
yes,9,16,0,69,0,52,377,no,no,0,0,0,0,no,yes,9,2588,yes,no
yes,9,15,0,27,0,6,134,no,no,9,0,0,15,no,no,22,2922,yes,no
no,2,8,0,138,7,0,409,no,no,4,0,0,0,no,no,21,1339,yes,no
no,6,7,0,0,0,0,366,no,no,0,0,0,0,yes,no,4,2070,no,no
no,4,14,0,0,0,1,0,no,no,0,0,0,6,no,yes,12,2984,yes,no
no,2,17,11,109,0,41,11,yes,no,15,0,0,2,yes,yes,5,1797,yes,no
no,2,14,6,50,0,38,10,no,no,0,5,18,1,yes,no,9,1523,no,no
no,8,18,0,273,0,10,3,no,no,30,0,0,0,no,no,9,2282,yes,no
no,10,8,0,0,0,2,74,no,no,4,0,0,0,yes,no,16,2101,yes,yes
no,5,6,0,144,1,54,1,no,no,0,0,0,0,yes,no,10,2192,no,no
no,9,1,0,148,0,84,118,no,no,0,0,0,0,yes,no,2,2343,yes,yes
no,6,2,0,0,0,0,0,no,no,0,0,0,0,yes,no,5,2984,no,no
yes,2,15,0,0,0,0,78,no,no,0,0,0,0,yes,no,19,3743,yes,no
no,10,9,0,33,0,81,180,yes,no,0,0,0,0,yes,no,6,2192,no,no
no,8,27,13,230,1,107,121,yes,no,19,0,0,0,no,no,19,3044,yes,no
no,6,20,0,71,4,0,6,no,no,0,0,0,0,no,no,4,3804,yes,no
yes,10,17,7,418,2,106,217,yes,no,2,35,19,0,yes,no,4,2953,yes,no
yes,5,1,0,0,0,0,1,no,no,0,0,0,4,no,no,12,2223,yes,yes
no,3,1,0,119,0,87,237,no,no,3,0,0,0,no,no,11,1308,no,no
yes,8,14,7,15,0,0,1,yes,no,5,0,2,0,no,no,7,2496,yes,no
no,8,22,1,150,0,4,44,no,no,46,0,0,0,no,no,6,2466,yes,no
no,5,14,0,0,0,13,0,yes,no,2,0,0,0,yes,yes,7,1613,yes,no
no,7,1,0,28,0,19,12,no,no,0,0,0,0,no,no,10,2131,yes,no
no,6,19,0,91,0,90,0,no,no,0,0,0,0,no,no,12,2647,yes,no
no,2,3,0,72,0,1,0,no,no,0,0,0,0,no,no,6,1827,no,no
no,8,17,2,4,0,116,15,no,no,5,0,0,10,no,yes,8,2404,yes,no
no,3,4,0,34,0,0,135,no,no,0,0,0,3,no,no,11,2313,yes,no
no,10,4,0,0,0,13,0,no,no,2,0,0,0,no,no,7,4139,yes,no
no,9,11,0,6,0,22,0,no,no,0,0,0,0,no,yes,2,3715,yes,no
no,9,18,0,11,0,73,7,no,no,0,0,11,0,yes,no,9,1827,yes,no
no,6,16,0,0,0,0,1,no,no,0,0,0,0,no,no,7,1978,no,no
no,5,2,1,0,0,11,7,no,no,0,0,0,0,yes,yes,7,2282,yes,yes
no,10,18,2,83,7,74,18,yes,no,0,0,0,1,no,no,6,1858,yes,no
no,8,1,0,20,0,0,440,no,no,0,0,0,0,yes,no,18,2192,yes,no
yes,5,3,0,126,0,10,1,no,no,4,0,0,1,no,yes,35,3074,yes,no
no,3,21,0,0,0,0,0,yes,no,0,0,0,0,no,yes,2,2527,yes,no
yes,3,9,4,84,0,0,48,no,no,0,0,0,0,yes,no,16,2039,yes,no
no,8,2,0,1,0,48,265,no,no,0,0,0,6,no,yes,20,3227,yes,no
no,7,20,0,0,1,0,49,no,no,0,0,0,0,yes,no,9,3197,yes,no
no,9,12,0,268,1,91,31,no,no,11,0,0,0,no,no,12,1889,yes,no
no,7,21,0,63,0,24,211,no,no,0,0,0,0,no,no,24,2892,yes,no
no,4,15,0,4,0,27,44,yes,no,0,0,0,0,no,yes,24,2343,yes,no
no,2,17,0,59,0,27,0,no,no,0,2,0,0,no,yes,4,3957,yes,no
no,5,3,0,0,0,0,1,no,no,0,0,0,0,no,no,2,2039,no,no
no,9,22,13,45,1,2,92,yes,no,0,0,0,0,no,no,5,1978,yes,no
no,7,1,0,0,0,14,0,no,no,0,0,0,0,no,no,0,3804,yes,no
no,10,20,10,0,1,0,111,yes,no,0,0,0,0,no,no,7,2708,yes,no
no,8,9,4,10,2,1,251,yes,no,0,0,6,16,no,yes,10,2435,yes,no
no,4,14,0,0,0,39,302,no,no,0,0,0,0,yes,no,9,1827,yes,no
no,1,3,0,0,0,0,195,no,no,0,0,0,0,yes,no,7,1858,no,yes
yes,10,22,0,23,0,12,24,no,no,3,0,0,0,no,no,10,2953,yes,no
no,10,18,0,311,0,88,38,yes,no,14,0,0,0,no,no,5,2282,yes,no
no,9,23,0,290,8,86,123,no,no,13,0,0,0,no,no,3,3835,yes,no
no,5,16,0,53,0,2,0,no,no,0,0,0,0,yes,no,3,2496,yes,no
no,10,19,13,109,0,96,2,no,no,0,0,7,0,yes,no,0,3288,yes,no
no,8,20,2,18,0,16,30,no,no,0,0,0,0,yes,no,17,1674,yes,no
no,1,15,0,60,0,112,20,yes,no,32,0,0,0,yes,no,3,2557,yes,no
no,2,8,5,0,0,0,39,no,no,0,1,10,0,yes,no,21,2131,yes,no
no,1,4,0,0,0,0,1,no,no,2,0,0,0,no,yes,17,2466,yes,no
no,4,20,0,4,0,4,180,no,no,0,0,1,0,yes,no,2,2192,yes,no
no,1,6,0,3,0,1,0,no,no,0,0,0,0,yes,no,3,3350,yes,no
no,9,4,0,22,0,26,0,no,no,0,0,0,0,no,no,9,1644,yes,no
no,6,17,0,0,0,1,0,no,no,0,0,0,0,no,no,1,2861,yes,no
no,5,17,2,99,0,39,1,no,no,2,0,0,9,no,no,19,3350,yes,no
no,9,3,0,0,0,23,19,no,no,1,0,0,0,yes,no,8,2892,no,no
no,7,15,0,0,0,0,162,yes,no,0,0,0,6,yes,no,17,2435,yes,no
no,8,4,0,0,0,0,0,no,no,0,0,0,0,no,no,2,4049,yes,no
yes,6,20,7,13,8,43,43,no,no,0,0,0,0,no,no,8,1858,yes,no
yes,6,24,19,197,2,45,18,yes,no,2,0,0,0,no,no,11,2892,yes,no
no,6,14,0,2,0,0,72,yes,no,0,0,0,0,yes,no,1,2254,yes,no
no,10,21,18,1,0,47,4,yes,no,41,0,0,0,no,yes,15,2254,yes,no
no,6,18,0,0,0,0,23,no,no,0,0,0,0,yes,no,1,2192,yes,no
no,2,16,2,0,0,0,1,no,no,0,0,0,11,no,no,4,3105,yes,yes
no,8,19,2,128,0,80,67,no,no,8,0,0,0,no,yes,4,3684,yes,no
yes,6,15,0,43,0,0,13,no,no,0,0,0,2,no,no,8,2223,yes,no
yes,10,19,6,458,2,112,475,yes,no,11,0,0,0,yes,no,10,2282,yes,no
no,6,14,0,71,0,0,0,no,no,1,0,0,0,yes,yes,4,2496,yes,no
no,6,13,0,580,0,87,1,yes,no,44,0,0,0,no,no,1,3197,yes,no
no,9,10,0,235,0,95,39,yes,no,3,0,0,0,yes,yes,9,2282,yes,no
no,1,12,12,61,0,1,0,yes,no,0,0,0,0,no,yes,3,3715,yes,no
yes,7,6,0,0,0,5,7,no,no,0,0,25,2,yes,yes,10,2343,yes,no
no,6,16,0,3,3,1,271,no,no,0,0,0,0,yes,no,12,2404,yes,no
no,9,7,0,49,0,51,34,no,no,1,0,0,0,yes,no,4,1552,yes,yes
no,10,16,0,100,0,45,479,no,no,20,0,0,0,no,no,5,2374,yes,no
no,3,15,0,85,0,64,0,no,no,1,0,0,0,no,yes,8,2557,yes,no
yes,6,12,3,2,1,15,1,yes,no,0,0,0,0,yes,no,11,2647,yes,no
no,9,17,0,134,0,10,0,no,no,0,0,0,0,no,no,9,3592,yes,no
no,10,15,1,0,3,49,20,no,no,0,0,0,0,no,no,12,1948,yes,no
no,8,9,0,271,0,98,1,no,no,19,0,0,0,no,no,6,3258,yes,no
no,6,10,0,248,0,2,0,no,no,0,0,0,0,no,no,12,2527,yes,no
no,7,20,2,66,0,11,0,no,no,35,0,0,0,no,no,3,2557,yes,no
no,5,16,1,270,0,35,14,yes,no,5,0,0,0,no,yes,19,2039,yes,no
no,4,17,0,0,0,0,0,no,no,0,0,0,0,yes,no,7,3227,yes,no
no,4,2,0,3,0,0,2,no,no,0,0,0,0,no,no,10,2009,no,no
no,8,7,0,62,0,0,0,yes,no,1,0,0,0,no,no,9,2678,yes,no
no,2,2,0,0,0,0,0,no,no,0,0,0,0,no,yes,8,3957,yes,no
no,10,22,1,187,3,80,120,no,no,5,0,0,1,no,no,1,2678,yes,no
yes,10,22,1,0,0,0,113,no,no,0,0,0,0,yes,yes,2,3319,yes,no
no,4,14,0,31,0,0,0,yes,no,0,0,0,0,yes,no,12,3531,yes,no
no,9,12,0,53,0,0,0,no,no,2,0,0,0,no,yes,3,2953,yes,no
no,9,21,1,161,3,29,6,yes,yes,25,0,0,10,no,no,6,2588,yes,no
no,8,4,0,83,0,26,0,yes,no,1,0,57,2,no,no,7,2343,yes,no
no,7,3,0,103,1,0,4,no,no,0,0,0,0,no,no,8,1523,yes,no
no,5,18,0,133,0,32,11,no,no,0,0,0,0,yes,no,6,2282,yes,no
no,6,20,5,87,0,32,1,no,no,0,0,3,5,no,no,23,2953,yes,no
no,7,24,0,61,0,12,0,no,no,1,0,0,5,no,no,9,1217,yes,no
no,9,15,0,0,0,0,0,yes,no,0,0,0,0,no,yes,11,2861,yes,no
yes,10,16,1,4,0,0,10,yes,yes,0,0,0,0,no,yes,8,1705,yes,no
no,2,2,2,13,0,4,0,no,no,0,0,0,0,no,yes,10,1705,yes,no
no,5,1,0,29,0,36,410,no,no,0,0,0,0,no,no,11,3166,yes,yes
no,7,11,7,187,0,105,7,yes,no,11,0,0,0,no,no,2,3623,yes,no
no,6,4,0,0,0,71,1,no,no,9,0,0,0,no,no,10,2101,no,no
no,5,14,0,0,0,0,0,no,no,0,0,0,0,no,no,8,2374,yes,no
no,8,4,0,78,3,28,26,yes,no,0,0,0,0,no,no,10,2769,yes,no
no,7,14,0,0,2,0,4,yes,no,0,0,0,0,yes,yes,5,1978,no,no
no,5,5,0,0,2,0,141,no,no,0,0,4,0,no,no,0,2131,yes,no
no,1,1,0,0,0,0,6,no,no,0,0,0,0,no,no,5,2009,yes,no
no,8,17,0,57,0,100,0,no,no,1,0,0,0,yes,yes,6,2678,yes,no
no,9,17,0,179,0,50,0,no,no,0,0,0,0,no,yes,7,3197,yes,no
no,8,2,1,104,0,119,256,no,no,1,0,0,0,no,no,11,2708,yes,no
no,3,6,0,0,0,0,41,no,no,0,0,0,0,no,no,9,3288,yes,no
no,8,17,0,0,0,14,5,no,no,21,0,0,0,no,no,12,2588,yes,no
yes,10,22,0,18,3,26,39,no,no,2,0,0,0,yes,no,11,2953,yes,no
yes,8,15,0,118,0,24,7,no,no,0,0,0,0,yes,no,11,2588,yes,no
yes,5,25,16,277,1,41,11,yes,no,0,0,0,1,yes,no,23,2647,yes,no
no,8,9,9,2,0,0,0,yes,no,0,0,0,0,no,yes,1,2223,yes,no
no,8,16,0,0,0,2,0,no,no,0,0,0,0,no,yes,6,1978,yes,yes
no,1,16,0,5,0,2,0,no,no,0,0,0,0,no,yes,8,3044,yes,no
no,9,3,0,0,0,4,5,no,no,0,0,0,0,no,no,4,2953,yes,yes
no,2,14,0,50,0,66,1,no,no,0,0,0,0,no,no,3,2557,yes,no
no,9,23,0,143,0,101,9,no,no,2,0,0,0,yes,yes,7,2557,yes,yes
yes,10,21,6,0,0,0,212,yes,no,2,0,0,1,no,no,15,2343,yes,no
no,10,7,1,173,11,121,92,yes,no,0,0,0,0,yes,no,10,1278,yes,no
no,1,1,0,0,0,7,1,no,no,0,0,0,0,yes,no,7,2678,yes,no
no,10,5,0,0,0,78,146,no,no,0,0,0,0,yes,no,6,2009,yes,no
yes,9,21,0,119,0,44,34,no,no,1,0,0,0,no,no,13,3074,yes,no
no,8,20,0,39,0,44,106,no,no,0,0,0,0,no,no,7,2404,yes,no
no,6,20,0,0,0,8,0,no,no,1,0,0,2,no,no,8,3439,yes,no
no,9,9,6,40,0,21,0,yes,no,0,0,0,1,no,no,4,2953,yes,no
no,10,19,0,73,0,15,0,no,no,10,0,8,0,yes,no,7,2343,yes,no
no,1,1,0,13,0,0,0,no,no,0,0,0,0,no,yes,8,2223,no,no
no,8,16,0,0,0,46,96,yes,no,1,0,0,0,yes,yes,12,1917,no,yes
no,9,13,0,0,0,0,0,no,no,5,1,0,0,no,yes,4,2192,no,no
yes,2,11,0,0,8,43,19,no,no,0,0,0,0,yes,no,19,3500,yes,no
no,8,17,0,2,0,10,42,no,no,13,0,0,0,no,no,5,3288,yes,no
no,6,15,0,0,0,0,1,no,no,0,0,0,0,no,yes,24,2343,yes,no
no,2,4,0,102,2,21,17,no,no,19,0,0,0,yes,no,23,3743,yes,no
no,2,15,0,183,0,102,0,no,no,1,0,0,4,yes,no,11,2343,yes,no
no,9,18,0,67,6,35,6,no,no,12,1,0,0,no,yes,4,2466,yes,no
no,8,13,0,25,0,43,0,no,no,20,0,0,0,no,yes,8,2343,yes,no
yes,10,13,8,81,0,21,102,yes,no,5,0,0,15,yes,no,17,2557,yes,no
no,2,19,0,0,0,12,0,no,no,0,0,0,0,no,yes,7,3044,yes,no
no,9,17,0,30,0,18,0,no,no,0,0,0,0,no,no,3,2254,yes,no
no,8,1,0,0,0,0,0,no,no,0,0,0,0,no,no,1,2435,yes,no
no,8,20,0,5,0,7,1,no,no,2,0,0,0,no,no,23,2070,yes,no
no,6,19,0,0,1,0,21,no,no,0,0,0,0,yes,yes,6,2557,yes,no
yes,1,4,0,0,0,1,21,no,no,0,0,0,0,yes,no,5,2101,yes,no
no,5,2,0,0,0,0,139,no,no,0,0,0,0,yes,no,17,3074,yes,no
no,5,11,0,164,0,6,0,no,no,0,0,5,0,no,no,8,2162,no,no
yes,9,8,0,0,0,0,22,no,no,0,0,0,0,no,no,16,2496,yes,no
no,2,14,0,0,0,0,30,no,no,0,0,0,0,no,no,18,3166,yes,no
no,6,1,0,96,0,87,0,no,no,3,0,0,0,no,no,6,3896,yes,no
yes,2,15,0,74,0,74,185,no,no,1,0,0,0,no,no,10,2282,yes,no
no,10,18,0,108,0,45,59,no,no,47,0,0,0,yes,no,2,2009,yes,no
no,6,12,0,389,1,108,11,no,no,18,0,0,0,no,yes,22,3835,yes,no
no,10,19,4,262,4,72,73,yes,no,2,0,0,1,yes,yes,7,2619,yes,no
no,1,17,0,245,0,86,53,yes,no,7,0,0,0,yes,no,9,2861,yes,no
no,8,8,0,91,1,100,57,no,no,0,0,0,0,no,no,7,2162,yes,no
no,1,6,0,172,1,43,20,no,no,2,0,0,0,yes,no,22,2769,no,no
no,7,16,0,121,0,59,0,yes,no,0,0,0,0,no,no,2,3592,yes,no
no,10,10,0,214,0,0,0,no,no,0,0,0,0,no,no,10,2831,yes,no
no,5,5,0,94,0,0,10,no,no,0,0,0,0,no,no,8,2922,yes,yes
yes,10,19,0,75,0,19,51,no,no,0,0,0,0,no,no,28,2343,yes,no
no,6,12,11,0,0,0,0,no,no,0,0,0,0,no,no,9,2313,no,no
no,9,20,1,295,0,77,0,yes,no,0,0,3,0,no,yes,1,3439,yes,no
no,2,5,0,40,2,7,318,no,no,29,0,0,0,yes,no,24,2496,yes,yes
no,9,22,10,292,0,32,0,yes,no,0,0,0,0,yes,no,5,2101,yes,no
yes,9,16,7,14,0,0,226,yes,no,0,0,0,1,no,no,35,2162,yes,yes
no,5,15,0,0,0,0,23,no,no,0,0,0,0,no,yes,21,3258,yes,no
no,9,1,0,0,0,0,0,no,no,5,0,0,0,no,no,8,2223,yes,yes
no,2,10,0,0,0,31,0,no,no,0,0,0,0,no,yes,11,3623,yes,no
no,5,10,0,0,0,0,9,no,no,0,0,0,0,no,no,1,3439,yes,no
yes,8,20,3,0,0,16,2,yes,no,0,0,1,0,no,no,21,1370,yes,no
no,6,18,0,9,0,0,0,no,no,3,0,0,0,yes,no,11,2192,yes,no
no,7,20,0,1,0,0,0,no,no,0,0,0,0,no,yes,7,3105,no,no
no,9,14,0,47,2,0,9,yes,no,2,0,0,0,yes,no,9,3378,no,no
no,2,19,0,86,0,0,0,no,no,0,0,0,0,yes,no,10,3378,no,no
no,7,20,0,145,0,41,331,yes,yes,6,0,0,0,yes,no,23,2009,yes,yes
no,10,7,0,0,0,0,32,yes,no,0,0,0,0,no,no,7,3378,no,no
no,7,15,0,105,0,68,2,no,no,8,13,0,0,yes,no,7,3378,yes,no
no,7,14,0,0,0,11,315,no,no,0,0,0,0,yes,no,7,578,yes,no
no,7,20,16,1,0,0,1,yes,no,0,0,0,0,no,no,9,2800,yes,no
no,4,1,0,38,0,17,28,no,no,1,0,0,0,no,no,10,1217,no,no
no,1,1,0,0,0,0,0,yes,no,0,9,0,0,no,no,3,1948,yes,no
no,2,1,0,1,0,0,391,no,no,0,0,0,0,no,no,2,2619,yes,no
no,1,16,0,48,0,0,0,yes,no,0,0,0,0,yes,no,8,3804,yes,no
yes,9,26,3,63,0,0,6,yes,no,0,0,0,0,no,no,12,3227,yes,no
no,5,10,0,0,0,0,0,no,no,0,0,0,0,no,no,4,3774,yes,no
no,4,3,0,56,0,60,0,no,no,0,0,1,0,no,yes,5,3409,no,no
no,1,12,0,44,0,47,5,no,no,3,0,0,0,yes,no,10,2861,yes,no
no,10,24,0,10,0,37,0,no,no,0,0,0,0,no,no,11,3500,yes,no
no,4,8,0,26,1,54,34,no,no,0,0,0,0,yes,no,8,2588,yes,no
no,7,18,0,9,0,45,0,yes,no,8,0,0,0,no,no,4,2343,yes,no
no,9,23,0,83,0,5,0,no,no,0,0,0,0,no,yes,6,2435,yes,no
no,10,1,0,502,0,31,2,yes,no,0,0,0,0,no,yes,7,2131,yes,no
no,9,23,14,202,1,91,34,yes,no,22,0,2,36,no,no,11,3013,yes,no
yes,7,17,0,0,10,0,97,no,no,0,0,0,0,no,no,6,3409,no,no
no,10,23,0,422,1,30,24,no,no,2,0,0,0,yes,no,24,1766,yes,no
yes,10,15,0,11,0,1,17,yes,no,0,0,0,0,no,yes,9,2192,yes,yes
no,3,28,1,0,0,0,0,yes,no,12,2,0,0,no,no,1,3592,yes,no
no,6,7,0,7,0,1,15,yes,no,0,0,0,0,no,yes,15,1613,no,no
no,2,1,0,0,0,0,90,yes,no,0,0,0,0,no,no,11,2861,yes,no
no,4,2,0,0,0,1,2,no,no,0,0,0,3,yes,no,11,2557,yes,no
no,7,15,13,129,9,77,482,no,no,6,0,0,0,no,yes,1,3044,no,no
no,10,10,8,372,1,78,89,yes,no,72,0,0,0,no,no,6,2708,yes,no
no,7,14,3,708,0,118,4,yes,no,3,0,0,0,no,yes,15,3227,no,no
no,4,19,0,210,0,56,4,no,no,8,0,0,0,no,no,6,2162,yes,no
no,8,8,0,0,0,0,2,no,no,0,0,0,0,no,no,0,2070,yes,no
no,6,7,0,0,0,0,14,no,no,3,0,0,0,no,no,24,3835,yes,no
no,1,1,0,0,0,26,0,no,no,1,0,0,0,no,no,1,2557,no,no
no,8,2,0,1,0,0,7,no,no,0,0,0,0,yes,yes,9,3378,no,no
no,2,1,0,64,0,0,10,no,no,2,0,0,2,yes,no,8,2009,yes,no
no,10,21,0,101,3,84,14,no,no,2,0,0,8,yes,no,11,2739,yes,no
no,5,14,0,0,0,19,11,yes,no,2,0,0,0,no,no,6,3562,yes,yes
no,3,4,0,76,0,29,1,no,no,0,3,0,0,yes,yes,8,2496,yes,yes
no,2,11,0,0,0,2,0,no,no,1,0,0,0,no,no,0,2070,yes,no
no,6,9,0,265,0,13,32,yes,no,11,0,6,0,yes,yes,24,2953,no,no
no,7,16,0,0,0,38,0,no,no,0,0,0,0,no,yes,5,2313,no,no
no,7,16,1,0,0,0,0,yes,no,0,0,0,2,yes,yes,1,3531,yes,no
no,9,1,0,34,0,43,5,yes,no,0,0,0,1,no,no,17,2831,yes,no
yes,8,24,1,197,0,23,4,yes,no,0,0,0,0,yes,no,11,2131,yes,yes
no,8,18,4,557,0,59,16,yes,no,27,0,31,32,no,no,7,2374,yes,no
yes,7,2,0,0,0,0,4,yes,no,0,0,0,5,yes,yes,29,3166,yes,no
no,6,7,0,96,0,26,2,no,no,0,0,0,0,yes,yes,20,1370,no,no
no,5,1,0,0,0,0,38,yes,no,0,0,0,1,yes,no,15,2070,yes,no
no,7,21,0,0,0,0,440,no,no,0,0,0,0,no,no,8,2282,yes,no
no,8,22,0,172,1,86,4,yes,no,6,0,0,2,yes,no,8,2496,yes,no
no,1,3,0,0,0,0,74,yes,no,0,0,0,0,yes,no,14,3227,yes,no
no,9,13,0,36,0,32,264,no,no,0,0,0,3,yes,yes,15,1674,yes,yes
no,7,3,1,0,0,0,0,no,no,0,0,0,0,no,no,1,2192,yes,yes
no,7,21,0,95,0,70,8,no,no,0,0,0,1,no,yes,24,2619,yes,no
no,8,19,1,94,0,87,0,yes,no,1,1,0,0,yes,yes,8,1613,yes,no
no,6,16,0,83,6,100,181,yes,no,52,0,0,19,yes,no,6,2678,no,no
no,6,1,0,100,0,88,0,no,no,0,0,2,0,no,no,7,3774,yes,no
no,5,5,2,178,0,3,0,no,no,2,0,0,0,no,yes,6,3105,no,no
no,6,1,0,0,0,0,0,no,no,0,0,0,0,no,yes,3,2404,no,no
no,9,15,6,32,0,23,0,no,no,0,0,0,0,no,no,5,2769,yes,no
no,5,18,0,0,0,33,0,no,no,0,0,0,0,no,no,10,2647,no,no
no,7,13,0,142,0,47,203,yes,no,0,0,0,0,yes,yes,24,2588,yes,no
no,10,17,0,131,0,13,14,yes,no,23,0,0,0,no,no,25,2313,yes,no
no,6,20,1,46,11,113,29,yes,no,0,0,10,13,yes,no,3,2374,yes,yes
no,8,6,0,456,0,106,40,no,no,2,0,0,0,yes,no,8,3350,no,no
yes,8,17,12,147,0,94,0,yes,no,12,0,5,15,no,no,4,2496,no,no
yes,6,15,7,255,1,80,48,yes,no,0,0,34,0,no,yes,3,2343,yes,no
no,6,16,0,153,0,98,0,no,no,1,0,0,1,no,no,7,2922,yes,no
no,10,21,0,427,8,103,16,no,no,0,0,0,0,no,no,3,3684,yes,no
no,5,6,0,2,0,16,209,no,no,4,0,20,5,yes,no,4,3135,yes,no
no,3,1,0,132,0,83,378,no,no,3,0,0,3,no,no,4,578,yes,no
