converted,GameLevel,NumGameDays,NumGameDays4Plus,NumInGameMessagesSent,NumSpaceHeroBadges,NumFriendRequestIgnored,NumFriends,AcquiredSpaceship,AcquiredIonWeapon,TimesLostSpaceship,TimesKilled,TimesCaptain,TimesNavigator,PurchasedCoinPackSmall,PurchasedCoinPackLarge,NumAdsClicked,DaysUser,UserConsole,UserHasOldOS
no,10,19,0,63,0,0,0,yes,no,0,0,0,3,no,yes,5,2070,yes,no
no,2,3,0,11,0,0,3,no,no,0,0,0,0,no,yes,8,2131,no,no
no,7,21,1,0,0,15,33,no,no,0,0,89,1,yes,no,14,1705,yes,yes
no,10,19,0,371,0,98,0,no,no,0,0,0,0,yes,no,5,2192,yes,no
no,9,25,0,187,0,27,0,no,no,0,0,0,0,no,no,5,3439,yes,no
no,6,7,0,78,0,2,1,no,no,43,0,0,0,no,yes,5,2101,yes,no
no,8,9,0,0,0,0,38,no,no,0,0,0,0,yes,no,11,2588,yes,no
no,9,24,0,125,0,81,58,no,no,0,0,0,0,no,no,20,2557,yes,no
no,5,15,0,69,0,4,1,no,no,2,0,0,0,no,no,23,3350,no,no
no,5,2,0,0,0,0,4,no,no,0,0,0,0,yes,no,8,2374,yes,no
no,5,5,0,359,0,104,167,no,no,5,0,0,0,no,no,9,2466,yes,no
no,10,14,0,97,0,43,3,no,no,0,0,7,0,no,no,22,2343,yes,no
no,5,12,9,355,0,96,72,yes,no,8,0,4,4,yes,no,5,2527,yes,no
no,7,2,1,0,0,0,417,no,no,0,0,8,0,yes,no,22,2708,no,no
no,4,4,0,106,0,28,0,yes,no,0,0,0,0,yes,no,3,3197,yes,yes
no,9,23,0,124,0,0,0,no,no,7,0,0,0,no,yes,7,3988,yes,no
no,1,1,0,0,0,0,0,no,no,0,0,0,0,no,no,11,3957,yes,yes
no,8,11,0,220,0,74,104,no,no,0,0,0,0,no,no,4,3378,yes,no
no,5,4,0,4,0,15,0,yes,no,0,0,0,0,no,no,8,1400,no,no
no,2,26,1,8,0,18,0,no,no,0,0,0,0,no,yes,6,2282,yes,no
no,7,20,11,141,0,66,48,yes,no,0,0,0,2,yes,no,18,3350,yes,no
no,7,4,0,59,0,0,0,no,no,0,0,0,0,no,no,12,1370,no,no
no,4,1,0,232,0,65,11,no,no,7,0,0,0,no,no,7,3013,yes,no
no,4,4,1,60,0,94,12,yes,no,0,0,0,0,yes,no,8,2708,yes,no
no,10,14,3,252,0,87,3,no,no,26,0,0,5,no,no,1,2101,yes,yes
no,3,13,0,16,0,0,401,no,no,0,0,0,0,no,no,10,3105,yes,no
no,6,19,0,21,0,33,0,no,no,0,0,0,0,no,yes,1,2162,yes,no
no,5,3,0,111,0,13,2,no,no,76,13,1,0,yes,no,3,2313,no,no
no,6,11,0,5,0,60,3,no,no,0,0,0,0,no,no,3,2647,no,no
no,9,15,0,0,0,0,34,yes,no,0,0,0,0,yes,yes,4,2101,yes,no
no,3,12,0,23,0,0,0,no,no,0,0,0,0,no,yes,8,2984,yes,no
no,10,2,0,0,0,1,0,yes,no,0,0,0,0,no,no,3,3350,yes,yes
no,2,11,4,32,0,9,0,no,no,0,0,0,0,no,no,3,4080,yes,no
no,2,12,12,198,0,56,17,yes,no,0,0,0,0,no,no,14,1523,no,no
no,5,14,0,810,0,106,0,no,no,20,0,0,0,no,no,4,3804,yes,no
no,10,13,3,81,0,72,3,no,no,0,0,0,6,no,no,23,3562,yes,no
no,6,13,1,21,0,37,0,no,no,2,0,0,0,no,yes,4,3013,yes,no
no,2,2,0,12,0,12,0,no,no,0,0,0,0,no,no,0,3531,yes,no
no,5,1,0,0,0,0,1,no,no,3,0,0,0,no,yes,6,1858,yes,no
no,9,12,0,24,0,91,277,yes,no,3,0,0,0,no,yes,17,2739,yes,no
no,8,25,3,276,3,113,171,yes,no,3,0,0,0,yes,no,18,2466,yes,yes
no,9,17,3,0,0,0,1,no,no,0,0,39,1,yes,no,13,3531,no,no
no,9,17,15,0,0,0,306,yes,yes,0,0,8,5,yes,no,8,2009,yes,yes
no,4,3,0,0,0,35,39,no,no,1,0,0,0,no,no,10,2619,no,no
no,7,9,0,41,0,4,0,no,no,2,0,0,0,no,no,8,2343,yes,no
no,8,13,0,38,0,20,2,no,no,2,0,0,0,no,no,7,3013,yes,no
no,5,1,0,38,0,0,0,yes,no,0,0,0,0,no,no,5,3743,yes,no
no,10,22,0,40,0,40,170,no,no,0,0,0,0,no,no,3,2223,yes,no
no,8,4,0,273,0,0,0,no,no,2,0,0,2,no,no,10,3197,yes,no
no,6,18,8,342,0,39,11,yes,no,8,0,0,0,yes,no,1,2861,yes,no
no,2,16,0,113,0,118,2,yes,no,7,0,0,0,no,yes,9,3470,yes,no
no,7,13,0,79,0,15,0,no,no,0,0,0,0,yes,no,8,2588,yes,no
no,5,11,0,75,0,29,10,no,no,0,0,0,4,yes,no,11,1917,yes,no
no,2,2,0,0,0,0,8,no,no,0,0,0,0,no,no,4,2953,yes,no
no,9,1,0,134,0,71,84,no,no,1,0,0,8,yes,no,6,1370,yes,yes
no,8,17,0,148,1,81,52,no,no,2,0,0,0,yes,no,12,1400,yes,no
no,10,2,0,0,0,0,0,no,no,5,0,0,0,no,yes,2,3409,yes,no
no,2,1,0,3,0,0,0,no,no,0,2,0,0,yes,no,3,3319,yes,yes
no,5,15,15,257,1,98,282,yes,no,7,0,0,0,yes,no,4,1858,yes,no
no,10,16,0,56,0,9,10,no,no,0,2,0,0,no,no,37,3470,yes,no
no,6,14,0,3,0,0,0,no,no,3,0,0,0,no,no,11,3804,yes,no
no,6,19,2,50,0,3,0,no,no,2,0,0,0,no,yes,2,2769,yes,no
no,4,15,2,0,0,0,6,no,no,1,0,0,0,no,yes,7,3044,yes,no
no,10,28,2,220,0,71,109,yes,no,50,0,0,1,no,yes,10,3500,yes,no
no,8,22,0,75,0,27,6,no,no,0,0,2,2,yes,no,15,3409,yes,no
no,4,10,0,0,0,10,13,no,no,0,0,0,0,yes,no,3,2708,no,yes
no,3,4,0,0,0,0,1,no,no,0,0,0,0,no,no,1,3865,yes,yes
no,5,15,1,131,0,112,118,yes,no,8,0,0,0,yes,no,7,1917,yes,no
no,8,18,2,0,0,1,0,no,no,0,0,16,13,no,yes,8,4139,yes,yes
no,10,21,17,115,4,97,42,yes,no,6,0,30,2,no,no,5,2769,yes,no
no,6,6,0,0,0,27,197,no,no,0,0,0,0,yes,no,1,2070,yes,no
no,3,3,0,148,0,50,1,no,no,6,0,0,0,no,no,2,2343,yes,no
no,2,1,0,6,0,21,10,no,no,0,0,0,0,yes,no,5,3135,yes,yes
no,2,4,0,0,0,0,0,yes,no,0,0,0,0,no,yes,9,4108,no,no
no,8,9,0,6,1,70,11,yes,no,0,0,0,4,yes,yes,20,3378,yes,no
no,8,8,0,0,0,0,3,yes,no,0,0,0,0,yes,no,14,2739,yes,no
no,8,2,0,2,0,0,0,no,no,0,0,0,0,no,yes,9,3135,yes,no
yes,10,6,0,106,1,0,24,yes,no,0,0,0,0,no,no,12,122,yes,no
no,10,28,16,293,0,71,0,no,no,55,0,0,0,yes,no,9,2131,yes,no
no,10,21,1,12,0,83,274,yes,no,2,0,0,0,no,no,21,3957,yes,no
yes,1,10,0,12,8,0,11,no,no,0,0,0,0,no,no,12,2953,yes,yes
no,10,17,5,232,1,68,17,yes,no,36,0,0,0,no,no,11,2466,yes,no
no,6,18,0,25,0,15,0,no,no,0,0,1,0,no,no,8,3319,yes,yes
yes,10,17,0,99,2,55,47,no,no,2,0,0,0,no,no,16,2588,no,no
no,6,16,8,0,0,22,44,yes,no,5,0,0,2,yes,yes,22,3653,yes,no
no,5,4,0,81,0,27,0,yes,no,0,0,0,0,no,yes,0,2404,yes,no
no,10,17,0,20,0,0,9,yes,no,0,0,0,0,no,no,16,2313,yes,no
no,9,7,0,60,3,0,7,no,no,10,0,0,3,yes,no,4,2769,yes,no
no,7,8,0,315,0,0,3,yes,yes,0,0,0,0,yes,yes,20,1978,yes,no
no,9,23,0,168,0,52,0,no,no,0,0,0,0,no,yes,10,2831,yes,no
no,2,18,0,0,0,0,73,no,no,3,0,0,0,no,no,11,2892,yes,no
no,9,23,0,102,11,68,195,no,no,0,0,6,1,no,yes,4,2861,yes,no
no,8,11,0,70,0,54,279,no,no,2,0,0,0,no,no,7,3592,yes,yes
no,9,8,0,0,0,5,206,no,no,28,0,0,5,no,no,5,1917,yes,no
no,10,15,8,27,0,51,456,yes,no,2,0,44,12,yes,no,8,2282,yes,no
no,2,13,6,286,2,107,66,no,no,4,0,1,0,no,no,23,3865,yes,no
no,4,20,0,0,0,5,0,no,no,7,0,5,0,no,no,2,2192,yes,no
no,9,11,0,65,2,43,29,yes,no,8,0,0,0,no,yes,10,2496,yes,no
no,7,15,0,56,0,85,1,yes,no,12,5,0,0,no,no,1,2162,yes,no
no,1,9,0,15,0,0,1,no,no,0,0,0,0,no,no,6,1917,no,no
no,10,17,0,52,0,19,1,no,no,0,0,0,0,yes,yes,18,1523,yes,no
no,7,16,0,155,0,59,177,no,no,5,0,0,0,yes,no,2,2313,yes,no
no,9,15,1,0,0,0,333,no,no,2,0,0,2,no,no,21,3197,yes,no
no,8,3,0,0,0,0,0,no,no,2,0,0,0,no,no,6,3350,yes,no
no,6,18,0,0,0,0,34,no,no,0,0,2,0,no,no,8,1917,yes,no
no,3,5,0,78,1,62,2,no,no,0,0,0,0,no,yes,12,2527,yes,no
no,10,13,0,82,0,11,176,no,no,4,0,0,0,yes,no,8,2527,yes,no
no,9,16,0,0,0,14,0,no,no,0,0,0,2,no,no,10,3500,yes,no
no,6,2,0,181,0,90,1,no,no,2,0,0,0,no,no,11,2009,yes,no
no,8,8,1,170,1,39,1,yes,no,15,0,0,0,no,no,14,1948,yes,no
no,8,3,0,0,0,3,183,no,no,0,0,0,0,no,no,23,2708,yes,no
no,4,1,0,2,0,18,1,no,no,3,0,0,0,no,yes,8,2769,yes,no
no,8,11,0,171,0,25,68,no,no,17,0,0,0,no,no,11,1889,no,yes
no,10,15,15,61,0,0,2,yes,no,1,0,0,0,no,no,15,3531,yes,no
no,4,15,0,0,0,4,1,no,no,0,0,0,0,yes,no,11,3013,no,no
no,10,21,0,16,0,13,57,yes,no,0,0,0,0,yes,no,30,1523,yes,yes
no,9,28,0,242,1,58,75,yes,no,36,6,0,0,yes,no,6,3623,yes,no
no,1,1,0,0,0,0,0,no,no,0,0,0,0,no,yes,3,2009,yes,yes
no,9,12,0,0,0,0,0,no,no,0,0,0,0,no,no,4,3896,yes,no
no,10,23,0,19,0,60,67,yes,no,7,0,19,0,yes,no,9,1917,no,no
no,5,20,17,186,0,46,11,yes,no,0,0,36,1,yes,yes,2,2070,no,no
no,10,11,9,264,0,118,66,yes,no,0,0,0,24,yes,no,3,1370,yes,no
no,8,24,0,11,0,23,153,no,no,0,0,0,0,no,yes,7,1186,yes,no
no,3,2,0,0,0,0,108,yes,no,0,0,0,0,no,no,4,2343,yes,no
no,1,4,0,27,0,4,0,no,no,0,0,0,0,no,no,5,2374,yes,no
no,9,19,1,38,2,0,169,no,no,8,0,0,4,no,no,9,2496,yes,no
no,7,14,2,19,0,43,7,yes,no,8,0,0,0,yes,no,1,3135,yes,no
no,4,1,0,38,0,83,38,no,no,0,0,0,0,no,no,7,2131,yes,yes
no,8,13,9,256,1,80,1,yes,no,26,0,8,1,no,no,3,2162,yes,no
no,9,17,0,64,0,20,251,no,no,15,0,0,0,yes,no,10,1948,yes,no
no,1,2,0,0,0,0,2,no,no,0,0,0,0,no,no,8,3378,no,no
no,8,1,0,2,0,0,1,no,no,0,31,0,0,no,no,5,2313,yes,no
no,6,12,6,0,0,110,62,no,no,0,0,0,0,no,no,13,3166,yes,yes
no,5,3,0,0,0,1,57,no,no,0,0,3,0,no,no,6,2343,yes,no
no,2,2,0,0,0,0,0,no,no,0,0,0,0,no,no,5,1523,yes,no
no,7,1,0,33,0,2,0,no,no,2,0,0,0,yes,no,2,3531,no,no
no,9,13,6,183,0,80,179,yes,no,5,0,3,5,yes,no,9,2769,yes,no
no,7,16,0,80,2,18,220,no,no,0,0,0,0,yes,yes,4,3865,yes,no
no,5,15,0,46,0,88,0,no,no,19,0,0,0,no,no,5,2313,yes,no
no,8,13,0,174,4,31,94,no,no,2,0,0,0,no,no,21,2254,yes,no
no,5,19,0,1,0,0,51,no,no,3,0,0,0,yes,yes,7,2101,yes,no
no,8,5,0,0,0,10,98,no,no,2,0,0,5,yes,yes,11,2313,yes,no
no,5,7,0,183,1,42,1,no,no,0,0,0,0,no,no,12,2223,yes,no
no,5,10,5,125,1,17,12,no,no,16,0,0,0,no,no,19,3804,yes,yes
no,7,7,0,0,0,0,0,no,no,0,0,0,0,no,no,3,4080,yes,no
no,7,13,0,109,0,0,0,no,no,18,0,0,0,no,no,1,3653,yes,no
no,7,22,1,0,0,0,279,no,no,0,0,4,0,no,yes,9,2313,yes,yes
no,6,10,0,0,0,37,146,yes,no,0,0,0,1,no,yes,2,2708,yes,no
no,10,17,0,104,2,26,42,yes,no,0,0,0,0,yes,no,4,2162,yes,no
no,1,3,0,0,0,0,259,no,no,0,0,0,0,yes,no,6,2009,no,no
no,2,8,0,142,0,28,26,no,no,0,12,0,0,no,no,10,1917,yes,no
no,9,1,0,13,0,0,0,no,no,0,0,0,0,no,no,1,1736,yes,no
no,7,15,1,0,0,0,0,no,no,0,0,0,0,yes,no,4,2101,yes,no
no,1,12,0,62,0,0,0,no,no,0,0,0,0,no,no,5,2070,yes,no
no,7,2,0,0,0,0,0,no,no,0,0,0,0,no,no,10,2009,yes,no
no,9,19,10,191,0,7,0,yes,no,0,0,1,15,no,yes,12,2527,yes,no
no,8,1,0,1,0,0,1,no,no,2,0,0,0,no,yes,4,2831,no,no
no,7,5,5,0,0,16,1,yes,no,0,0,0,0,no,no,4,3227,yes,no
no,8,26,2,0,1,0,4,no,no,0,0,0,0,no,yes,10,2527,yes,no
no,3,4,1,0,0,18,4,no,no,4,0,0,0,yes,no,7,2282,yes,no
no,1,1,0,0,0,16,76,no,no,0,0,0,0,yes,no,6,2678,no,no
no,10,13,0,162,0,44,21,no,no,16,0,0,0,yes,no,2,1948,no,no
no,8,19,3,0,0,20,95,no,no,0,0,8,1,yes,no,9,2892,yes,no
no,10,28,0,321,0,40,40,yes,no,10,0,0,0,yes,no,9,2162,yes,no
no,8,1,0,0,0,0,0,no,no,0,0,0,0,no,yes,4,2557,yes,no
no,3,3,0,0,2,0,2,no,yes,0,4,0,0,yes,no,30,1523,yes,no
no,2,15,0,351,0,97,247,no,no,14,0,0,0,yes,no,0,2162,yes,no
no,3,3,0,1,0,0,35,no,no,2,0,0,0,no,no,8,1917,yes,no
no,6,17,0,2,0,0,0,yes,no,1,0,0,0,yes,yes,1,3531,no,no
no,5,8,0,0,0,0,0,no,no,3,0,0,0,no,no,3,3319,yes,no
no,6,5,0,0,0,0,0,no,no,0,0,0,0,no,no,1,3044,yes,no
no,8,2,0,12,0,50,3,no,no,0,0,0,0,no,no,2,2892,no,no
no,5,17,0,111,0,44,35,no,no,3,0,0,2,no,yes,3,1917,yes,no
no,2,20,0,51,0,48,9,yes,no,0,4,0,4,no,no,7,2496,yes,no
no,7,4,0,0,0,0,1,no,no,0,0,0,0,no,no,2,2009,yes,no
no,7,23,0,22,0,0,0,no,no,1,0,0,0,yes,yes,2,2496,no,no
no,1,16,0,22,0,21,8,yes,no,9,0,0,0,no,no,1,2527,yes,yes
no,6,9,0,86,0,44,53,no,no,0,0,0,0,yes,no,10,1736,yes,no
no,3,5,0,21,0,17,29,no,no,0,0,7,0,no,no,11,1978,yes,no
no,1,9,0,129,0,26,7,yes,no,8,0,0,0,no,no,11,3227,yes,no
no,9,14,0,6,0,0,1,yes,no,5,0,0,0,no,no,20,2984,yes,no
no,9,14,0,73,0,0,0,no,no,8,0,0,0,no,no,0,3105,yes,no
no,2,1,0,0,0,0,1,no,no,0,0,0,0,yes,yes,16,1674,yes,no
no,4,9,0,45,0,59,1,yes,no,0,0,0,0,no,yes,1,3105,yes,no
no,10,20,0,0,0,91,72,yes,no,5,0,0,0,no,yes,16,2678,yes,no
no,9,16,14,55,0,89,340,no,no,1,0,1,0,yes,no,6,2039,yes,no
no,2,9,7,0,0,0,0,no,no,0,0,0,0,no,no,3,1948,yes,no
no,6,23,1,2,0,4,10,no,no,0,0,0,10,no,no,12,3684,yes,no
no,10,21,17,316,0,43,70,yes,no,67,0,0,0,no,no,10,2343,yes,no
no,10,22,0,5,0,13,8,no,no,0,0,0,0,no,yes,8,3350,yes,no
no,5,7,1,0,0,0,0,no,no,0,0,0,0,no,no,5,3350,no,no
no,8,18,1,112,0,11,424,yes,no,14,0,0,0,yes,no,6,2192,no,yes
no,7,1,0,0,0,0,2,no,no,0,0,0,0,yes,no,7,1858,yes,no
no,6,5,0,0,0,0,0,no,no,3,0,0,0,no,yes,4,3562,yes,no
no,7,12,0,201,0,31,0,yes,no,3,0,0,0,no,no,6,1066,yes,no
no,5,1,0,82,0,100,109,yes,no,7,0,0,9,yes,no,3,3562,yes,no
no,2,1,0,0,0,0,8,no,no,0,0,0,0,yes,no,1,2739,yes,no
no,2,10,0,271,10,69,17,no,no,1,0,0,0,no,no,7,2192,yes,no
no,5,5,0,318,0,51,150,no,no,22,0,0,0,yes,no,10,2223,yes,no
no,7,18,0,0,0,0,0,no,no,0,0,0,0,no,no,4,4018,yes,no
yes,7,3,0,104,10,95,15,no,no,0,0,0,0,no,yes,3,2282,yes,no
no,5,22,0,0,0,0,0,no,no,0,0,0,0,no,yes,11,3684,no,no
no,10,19,1,308,3,108,16,no,no,21,0,0,0,yes,yes,25,3835,yes,no
yes,7,13,1,15,0,0,1,yes,no,0,0,0,0,no,no,8,3562,yes,no
no,8,18,9,0,0,0,0,yes,no,1,0,1,2,no,yes,4,3774,yes,no
no,7,19,12,286,5,63,8,yes,no,2,0,22,0,no,no,7,2313,yes,no
no,10,13,1,4,0,85,13,no,no,0,0,0,0,yes,no,17,2619,no,yes
no,6,3,0,0,0,5,227,no,no,0,0,0,0,no,no,1,1948,yes,no
no,9,15,0,157,0,58,0,no,no,2,0,0,0,no,yes,5,3774,yes,no
no,8,22,0,62,0,1,0,no,no,21,0,0,0,no,no,2,2739,yes,yes
no,8,12,0,76,0,64,0,no,no,0,0,0,0,no,no,9,3988,yes,no
no,4,14,2,19,0,53,5,yes,no,1,0,0,0,no,no,1,2009,yes,no
no,2,1,0,0,0,0,218,no,no,0,0,0,0,yes,yes,20,3105,yes,yes
no,6,23,0,38,0,42,1,yes,no,15,0,0,0,no,no,6,3592,yes,no
no,10,19,0,98,1,109,226,no,no,14,0,0,1,no,no,12,2009,yes,no
no,10,13,0,0,0,0,84,no,no,0,0,0,0,no,no,10,2496,no,no
no,5,17,0,96,0,64,0,no,no,4,0,0,0,no,no,3,2984,yes,no
yes,9,18,1,67,11,69,431,no,no,2,0,0,4,yes,no,6,2162,yes,no
no,2,18,0,0,0,0,0,no,no,0,0,0,0,yes,no,10,2466,yes,no
no,8,23,0,82,0,4,309,no,no,4,0,0,2,yes,no,3,2739,yes,yes
no,6,18,9,12,1,33,325,yes,no,0,0,0,9,yes,no,10,2739,yes,no
yes,7,15,0,82,0,25,371,yes,no,10,0,0,0,yes,yes,10,3319,yes,no
no,4,19,0,0,0,0,1,no,no,0,0,0,0,no,yes,13,3044,yes,no
no,4,5,0,1,0,7,0,no,no,2,0,0,0,no,yes,8,3105,yes,yes
no,2,2,0,143,0,0,0,no,no,0,0,0,0,no,yes,3,3288,no,no
no,2,3,0,2,0,10,6,yes,no,0,0,0,0,no,yes,6,2192,yes,no
no,7,21,0,57,10,4,273,no,no,172,0,0,0,no,no,6,2254,yes,no
no,5,20,0,194,0,30,1,no,no,5,0,0,0,yes,yes,2,3623,no,no
no,8,24,5,216,0,92,5,yes,yes,8,0,0,0,no,no,3,2861,yes,no
no,9,18,0,28,0,28,2,yes,no,1,0,0,0,yes,no,3,1858,yes,no
no,4,1,0,0,0,0,0,no,no,0,0,0,0,no,yes,7,2861,yes,no
no,3,1,1,0,0,0,0,yes,no,0,0,0,0,no,yes,11,3105,no,no
no,10,11,1,219,0,20,9,yes,no,1,0,0,0,yes,no,12,1978,yes,no
no,8,18,0,357,1,75,5,no,no,32,0,0,0,yes,no,9,2496,no,no
no,9,19,0,19,0,63,4,no,no,8,0,0,0,no,no,5,2009,yes,no
no,5,19,1,0,0,32,41,no,no,0,0,0,0,no,yes,3,1066,yes,no
no,7,19,1,0,0,0,3,no,no,1,0,3,4,no,no,30,3684,no,no
no,6,18,0,0,0,19,33,no,no,3,0,0,0,yes,yes,15,2892,yes,no
no,8,16,0,10,0,29,0,no,no,0,0,0,0,yes,no,8,2527,yes,no
no,8,14,7,34,0,96,2,no,no,0,0,0,4,yes,no,9,2647,yes,no
no,6,1,0,0,0,0,0,no,no,0,0,0,0,no,yes,6,2313,yes,no
no,9,22,3,0,0,35,1,yes,no,5,0,1,3,yes,no,12,2892,yes,no
no,4,14,0,4,0,0,0,no,no,0,0,0,0,no,yes,3,2739,no,no
yes,10,20,16,104,0,54,119,yes,yes,4,0,21,14,yes,no,25,2282,yes,no
no,6,2,0,54,4,120,23,no,no,0,0,0,0,no,no,16,1978,yes,no
no,6,16,0,92,0,6,236,no,no,0,0,0,0,no,no,22,1917,yes,yes
no,2,16,0,0,0,0,1,no,no,0,0,0,0,no,yes,1,1736,no,yes
no,8,16,0,81,0,58,88,no,no,8,0,0,0,no,no,2,1948,yes,no
no,7,19,0,28,0,83,27,no,no,0,0,0,0,no,no,4,2892,yes,no
no,1,1,0,0,4,31,16,no,no,0,0,5,0,yes,no,2,2131,no,no
yes,8,25,13,40,12,0,58,yes,no,0,0,9,8,no,yes,8,3896,yes,no
no,10,20,0,0,0,12,1,no,no,0,0,0,0,no,no,7,2527,yes,no
no,2,6,3,128,1,74,132,no,no,0,0,14,4,no,no,20,2343,yes,no
no,8,15,0,264,0,13,0,no,no,25,0,0,0,no,no,4,3258,yes,no
no,9,18,1,26,0,5,36,yes,no,0,0,0,0,no,yes,23,2647,yes,no
yes,10,25,14,243,8,40,11,yes,no,4,0,0,0,yes,yes,5,3378,yes,no
no,8,9,0,79,0,33,54,no,no,0,0,0,0,no,no,2,2588,yes,no
no,7,2,0,7,0,10,325,no,no,0,0,0,0,no,no,12,2282,yes,yes
no,8,4,2,0,0,0,0,yes,no,0,0,0,1,no,yes,10,2374,yes,no
no,8,25,14,132,0,119,0,yes,no,6,0,0,2,no,no,1,2588,yes,no
no,10,14,14,51,0,34,27,yes,no,30,0,0,0,yes,yes,1,1766,yes,no
no,10,11,0,259,0,71,0,no,no,27,0,0,0,no,yes,5,2800,yes,no
no,5,3,0,14,0,36,0,no,no,0,0,0,0,no,no,4,2343,yes,yes
no,10,21,0,22,0,78,26,yes,no,2,0,2,0,yes,no,10,1917,yes,no
no,9,19,2,120,0,74,0,yes,no,6,0,0,27,no,no,5,2496,yes,no
no,8,14,0,118,0,24,0,no,no,8,0,0,0,no,yes,10,3044,yes,no
no,9,17,1,107,0,37,0,no,no,0,0,0,0,yes,no,3,1736,no,no
no,2,2,0,7,0,39,0,no,no,0,0,0,0,no,no,11,2131,yes,no
no,7,20,0,8,0,23,1,no,no,0,0,0,0,yes,no,13,3135,yes,no
no,9,16,0,14,0,36,6,no,no,5,0,0,0,no,no,3,2588,yes,no
yes,10,11,0,81,10,22,434,no,no,0,0,0,11,no,yes,6,1705,yes,no
no,2,8,6,89,0,84,8,no,no,4,0,0,0,yes,no,8,3166,yes,no
no,9,23,3,261,1,78,60,yes,no,21,0,0,0,no,no,15,2527,yes,no
no,5,15,10,59,0,0,55,no,no,12,0,0,0,no,no,2,1978,yes,no
no,5,2,0,29,0,25,0,no,no,2,0,0,0,no,no,11,2162,yes,no
no,8,11,0,357,0,59,0,yes,no,12,0,0,2,yes,no,9,3074,yes,yes
no,1,3,0,24,0,4,0,no,no,0,0,0,0,yes,yes,5,2496,yes,no
no,10,24,18,38,0,0,0,yes,no,14,0,0,0,yes,yes,0,3350,yes,no
no,5,12,0,0,0,0,3,no,no,0,0,0,0,no,no,4,2466,yes,no
no,9,21,7,384,0,102,458,yes,yes,30,0,0,0,yes,no,21,2922,yes,yes
no,6,4,0,74,0,1,16,no,no,0,0,0,1,yes,no,22,2619,yes,no
no,8,24,2,3,0,60,486,no,no,17,0,0,5,no,no,7,2527,yes,no
no,10,23,0,17,1,29,2,no,no,2,0,0,0,yes,yes,3,2527,yes,no
no,1,7,0,96,0,0,0,no,no,0,0,0,0,yes,no,7,3804,yes,no
no,8,16,0,35,0,0,0,yes,no,65,0,0,0,no,yes,5,3835,no,no
no,6,20,7,179,1,109,10,yes,no,13,0,1,3,no,yes,13,2435,yes,no
no,1,1,0,50,0,22,0,yes,no,0,0,0,0,no,yes,12,2708,yes,no
no,3,18,0,32,0,18,2,no,no,0,0,0,0,no,no,8,2162,yes,no
no,3,2,1,0,0,26,0,no,no,0,0,5,1,no,no,11,2739,yes,no
no,9,19,0,0,0,0,0,no,no,7,0,0,0,no,no,10,2496,yes,no
no,7,6,0,20,1,71,428,no,yes,0,0,0,0,yes,no,3,1917,yes,no
no,6,8,0,27,1,53,183,no,no,4,0,8,5,no,no,7,2374,yes,yes
no,5,17,0,0,0,0,1,no,no,0,0,0,0,yes,no,14,3074,yes,no
no,5,25,0,200,0,86,108,yes,no,7,0,0,0,yes,no,7,2769,yes,no
no,9,11,0,634,2,111,8,yes,no,89,0,0,36,no,no,14,2861,yes,no
no,8,8,2,0,0,0,18,no,no,0,0,0,0,no,no,7,2861,yes,no
no,7,21,0,57,0,3,316,no,no,0,0,0,0,no,no,4,2466,yes,no
no,6,20,0,0,0,0,0,no,no,5,0,0,0,no,yes,6,4049,yes,no
no,7,17,0,310,1,55,38,no,no,20,0,0,0,yes,no,8,2374,yes,no
no,8,21,0,187,0,51,0,yes,no,6,0,0,0,no,yes,3,3350,yes,no
no,7,8,1,0,3,2,3,no,no,1,0,0,0,no,no,7,3562,yes,no
no,6,8,0,24,0,50,230,no,no,0,0,5,0,no,no,7,1858,yes,yes
no,6,10,0,29,0,0,2,no,no,1,0,0,0,no,yes,7,2404,yes,no
no,3,5,0,7,1,59,42,no,no,0,0,0,0,yes,no,11,1613,no,no
no,7,1,1,132,0,63,0,no,no,10,0,0,0,no,yes,9,2404,yes,no
no,3,17,0,114,0,107,32,no,no,2,0,0,0,no,no,5,2343,yes,no
no,4,2,1,0,0,0,0,yes,no,0,0,2,3,no,no,8,3227,no,no
no,2,1,0,0,0,0,0,no,no,4,0,0,0,no,no,7,3378,yes,no
no,9,20,2,2,0,0,4,no,no,7,0,0,0,yes,no,15,2557,yes,yes
no,4,2,0,0,0,0,0,no,no,0,0,0,0,no,no,11,2984,yes,no
yes,10,17,0,96,4,38,17,no,no,0,0,0,0,yes,no,5,2223,yes,no
no,5,5,0,0,0,0,0,no,no,0,0,0,0,no,no,12,2254,yes,no
no,6,11,0,286,0,53,127,no,no,1,0,0,0,no,no,4,3409,yes,no
yes,9,24,0,96,0,60,67,no,no,12,0,0,0,no,no,6,2466,yes,no
no,6,19,0,239,0,117,4,yes,no,2,0,0,0,no,yes,13,3378,yes,no
no,10,22,17,195,1,90,136,yes,no,21,0,6,0,yes,no,35,2861,yes,no
no,10,7,1,49,6,86,59,yes,no,4,0,0,0,no,yes,28,1674,no,no
no,7,9,5,153,4,87,10,no,no,0,9,0,0,yes,no,3,2101,yes,no
no,9,10,0,0,0,2,11,no,no,1,0,0,0,yes,no,0,3197,yes,no
no,9,23,0,56,0,0,0,no,no,0,0,0,0,no,no,9,2557,yes,no
no,6,8,4,0,0,7,219,yes,no,6,0,0,0,no,no,11,1370,yes,no
